key,start,end,duration,transfers,daytype,is_return
"Sion, poste/gare -> Siviez (station aval)",2025-01-06 11:43:00+01:00,2025-01-06 11:43:00+01:00,119.0,7,weekday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-06 12:23:00+01:00,2025-01-06 12:23:00+01:00,127.0,7,weekday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-06 13:23:00+01:00,2025-01-06 13:23:00+01:00,127.0,7,weekday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-06 11:16:00+01:00,2025-01-06 11:16:00+01:00,127.0,7,weekday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-06 12:16:00+01:00,2025-01-06 12:16:00+01:00,127.0,7,weekday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-06 13:16:00+01:00,2025-01-06 13:16:00+01:00,127.0,7,weekday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 09:33:00+01:00,2025-01-04 09:33:00+01:00,137.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 09:43:00+01:00,2025-01-04 09:43:00+01:00,119.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 09:53:00+01:00,2025-01-04 09:53:00+01:00,115.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 10:23:00+01:00,2025-01-04 10:23:00+01:00,127.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 10:43:00+01:00,2025-01-04 10:43:00+01:00,119.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 11:23:00+01:00,2025-01-04 11:23:00+01:00,127.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 11:43:00+01:00,2025-01-04 11:43:00+01:00,119.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 12:23:00+01:00,2025-01-04 12:23:00+01:00,127.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 13:23:00+01:00,2025-01-04 13:23:00+01:00,127.0,7,saturday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 11:16:00+01:00,2025-01-04 11:16:00+01:00,127.0,7,saturday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 12:16:00+01:00,2025-01-04 12:16:00+01:00,127.0,7,saturday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 13:16:00+01:00,2025-01-04 13:16:00+01:00,127.0,7,saturday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-04 13:16:00+01:00,2025-01-04 13:16:00+01:00,127.0,7,saturday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 09:43:00+01:00,2025-01-05 09:43:00+01:00,119.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 09:53:00+01:00,2025-01-05 09:53:00+01:00,115.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 10:43:00+01:00,2025-01-05 10:43:00+01:00,119.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 11:23:00+01:00,2025-01-05 11:23:00+01:00,145.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 11:43:00+01:00,2025-01-05 11:43:00+01:00,119.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 12:23:00+01:00,2025-01-05 12:23:00+01:00,145.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 13:23:00+01:00,2025-01-05 13:23:00+01:00,145.0,7,sunday,False
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 11:58:00+01:00,2025-01-05 11:58:00+01:00,145.0,7,sunday,True
"Sion, poste/gare -> Siviez (station aval)",2025-01-05 12:58:00+01:00,2025-01-05 12:58:00+01:00,145.0,7,sunday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-06 09:06:00+01:00,2025-01-06 09:06:00+01:00,31.0,0,weekday,False
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-06 11:58:00+01:00,2025-01-06 11:58:00+01:00,43.0,0,weekday,False
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-06 11:15:00+01:00,2025-01-06 11:15:00+01:00,43.0,0,weekday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-06 16:09:00+01:00,2025-01-06 16:09:00+01:00,43.0,0,weekday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-04 08:48:00+01:00,2025-01-04 08:48:00+01:00,43.0,0,saturday,False
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-04 12:36:00+01:00,2025-01-04 12:36:00+01:00,31.0,0,saturday,False
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-04 12:05:00+01:00,2025-01-04 12:05:00+01:00,31.0,0,saturday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-04 14:03:00+01:00,2025-01-04 14:03:00+01:00,41.0,1,saturday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-04 16:10:00+01:00,2025-01-04 16:10:00+01:00,31.0,0,saturday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-05 08:48:00+01:00,2025-01-05 08:48:00+01:00,43.0,0,sunday,False
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-05 12:36:00+01:00,2025-01-05 12:36:00+01:00,31.0,0,sunday,False
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-05 12:05:00+01:00,2025-01-05 12:05:00+01:00,31.0,0,sunday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-05 14:03:00+01:00,2025-01-05 14:03:00+01:00,41.0,1,sunday,True
"Riddes, gare -> La Tzoumaz, télécabine",2025-01-05 16:10:00+01:00,2025-01-05 16:10:00+01:00,31.0,0,sunday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 09:06:00+01:00,2025-01-06 09:06:00+01:00,41.0,0,weekday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 11:58:00+01:00,2025-01-06 11:58:00+01:00,45.0,1,weekday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 12:47:00+01:00,2025-01-06 12:47:00+01:00,34.0,1,weekday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 13:47:00+01:00,2025-01-06 13:47:00+01:00,34.0,1,weekday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 11:13:00+01:00,2025-01-06 11:13:00+01:00,45.0,1,weekday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 12:13:00+01:00,2025-01-06 12:13:00+01:00,34.0,1,weekday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 13:13:00+01:00,2025-01-06 13:13:00+01:00,34.0,1,weekday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-06 16:13:00+01:00,2025-01-06 16:13:00+01:00,39.0,1,weekday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-04 08:48:00+01:00,2025-01-04 08:48:00+01:00,35.0,1,saturday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-04 12:36:00+01:00,2025-01-04 12:36:00+01:00,41.0,0,saturday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-04 11:55:00+01:00,2025-01-04 11:55:00+01:00,41.0,0,saturday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-04 14:13:00+01:00,2025-01-04 14:13:00+01:00,31.0,1,saturday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-04 16:00:00+01:00,2025-01-04 16:00:00+01:00,41.0,0,saturday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-05 08:48:00+01:00,2025-01-05 08:48:00+01:00,35.0,1,sunday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-05 12:36:00+01:00,2025-01-05 12:36:00+01:00,41.0,0,sunday,False
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-05 11:55:00+01:00,2025-01-05 11:55:00+01:00,41.0,0,sunday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-05 14:13:00+01:00,2025-01-05 14:13:00+01:00,31.0,1,sunday,True
"Riddes (téléphérique) -> La Tzoumaz, télécabine",2025-01-05 16:00:00+01:00,2025-01-05 16:00:00+01:00,41.0,0,sunday,True
Martigny -> Verbier (télécabine),2025-01-06 08:32:00+01:00,2025-01-06 08:32:00+01:00,41.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 08:56:00+01:00,2025-01-06 08:56:00+01:00,39.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 09:32:00+01:00,2025-01-06 09:32:00+01:00,41.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 09:56:00+01:00,2025-01-06 09:56:00+01:00,39.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 10:32:00+01:00,2025-01-06 10:32:00+01:00,41.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 10:56:00+01:00,2025-01-06 10:56:00+01:00,39.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 11:32:00+01:00,2025-01-06 11:32:00+01:00,41.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 12:32:00+01:00,2025-01-06 12:32:00+01:00,41.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 13:32:00+01:00,2025-01-06 13:32:00+01:00,41.0,1,weekday,False
Martigny -> Verbier (télécabine),2025-01-06 11:51:00+01:00,2025-01-06 11:51:00+01:00,41.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-06 12:51:00+01:00,2025-01-06 12:51:00+01:00,41.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-06 13:51:00+01:00,2025-01-06 13:51:00+01:00,41.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-06 14:51:00+01:00,2025-01-06 14:51:00+01:00,41.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-06 15:51:00+01:00,2025-01-06 15:51:00+01:00,41.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-06 16:17:00+01:00,2025-01-06 16:17:00+01:00,39.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-06 16:51:00+01:00,2025-01-06 16:51:00+01:00,41.0,1,weekday,True
Martigny -> Verbier (télécabine),2025-01-04 08:32:00+01:00,2025-01-04 08:32:00+01:00,41.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 08:56:00+01:00,2025-01-04 08:56:00+01:00,39.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 09:06:00+01:00,2025-01-04 09:06:00+01:00,39.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 09:32:00+01:00,2025-01-04 09:32:00+01:00,44.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 09:56:00+01:00,2025-01-04 09:56:00+01:00,39.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 10:32:00+01:00,2025-01-04 10:32:00+01:00,41.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 10:56:00+01:00,2025-01-04 10:56:00+01:00,39.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 11:32:00+01:00,2025-01-04 11:32:00+01:00,41.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 12:32:00+01:00,2025-01-04 12:32:00+01:00,41.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 13:32:00+01:00,2025-01-04 13:32:00+01:00,41.0,1,saturday,False
Martigny -> Verbier (télécabine),2025-01-04 11:51:00+01:00,2025-01-04 11:51:00+01:00,41.0,1,saturday,True
Martigny -> Verbier (télécabine),2025-01-04 12:51:00+01:00,2025-01-04 12:51:00+01:00,41.0,1,saturday,True
Martigny -> Verbier (télécabine),2025-01-04 13:51:00+01:00,2025-01-04 13:51:00+01:00,41.0,1,saturday,True
Martigny -> Verbier (télécabine),2025-01-04 13:51:00+01:00,2025-01-04 13:51:00+01:00,42.0,1,saturday,True
Martigny -> Verbier (télécabine),2025-01-04 14:51:00+01:00,2025-01-04 14:51:00+01:00,41.0,1,saturday,True
Martigny -> Verbier (télécabine),2025-01-04 15:51:00+01:00,2025-01-04 15:51:00+01:00,41.0,1,saturday,True
Martigny -> Verbier (télécabine),2025-01-05 08:32:00+01:00,2025-01-05 08:32:00+01:00,41.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 08:56:00+01:00,2025-01-05 08:56:00+01:00,39.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 09:06:00+01:00,2025-01-05 09:06:00+01:00,39.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 09:32:00+01:00,2025-01-05 09:32:00+01:00,44.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 09:56:00+01:00,2025-01-05 09:56:00+01:00,39.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 10:32:00+01:00,2025-01-05 10:32:00+01:00,41.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 10:56:00+01:00,2025-01-05 10:56:00+01:00,39.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 11:32:00+01:00,2025-01-05 11:32:00+01:00,41.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 12:32:00+01:00,2025-01-05 12:32:00+01:00,41.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 13:32:00+01:00,2025-01-05 13:32:00+01:00,41.0,1,sunday,False
Martigny -> Verbier (télécabine),2025-01-05 11:51:00+01:00,2025-01-05 11:51:00+01:00,41.0,1,sunday,True
Martigny -> Verbier (télécabine),2025-01-05 12:51:00+01:00,2025-01-05 12:51:00+01:00,41.0,1,sunday,True
Martigny -> Verbier (télécabine),2025-01-05 13:51:00+01:00,2025-01-05 13:51:00+01:00,41.0,1,sunday,True
Martigny -> Verbier (télécabine),2025-01-05 14:51:00+01:00,2025-01-05 14:51:00+01:00,41.0,1,sunday,True
Martigny -> Verbier (télécabine),2025-01-05 15:51:00+01:00,2025-01-05 15:51:00+01:00,41.0,1,sunday,True
Martigny -> Verbier (télécabine),2025-01-05 16:17:00+01:00,2025-01-05 16:17:00+01:00,39.0,1,sunday,True
"Martigny -> Champex, télé",2025-01-06 08:08:00+01:00,2025-01-06 08:08:00+01:00,51.0,2,weekday,False
"Martigny -> Champex, télé",2025-01-06 09:08:00+01:00,2025-01-06 09:08:00+01:00,51.0,2,weekday,False
"Martigny -> Champex, télé",2025-01-06 13:52:00+01:00,2025-01-06 13:52:00+01:00,61.0,2,weekday,False
"Martigny -> Champex, télé",2025-01-06 12:51:00+01:00,2025-01-06 12:51:00+01:00,61.0,2,weekday,True
"Martigny -> Champex, télé",2025-01-06 13:51:00+01:00,2025-01-06 13:51:00+01:00,53.0,2,weekday,True
"Martigny -> Champex, télé",2025-01-04 08:08:00+01:00,2025-01-04 08:08:00+01:00,51.0,2,saturday,False
"Martigny -> Champex, télé",2025-01-04 09:08:00+01:00,2025-01-04 09:08:00+01:00,51.0,2,saturday,False
"Martigny -> Champex, télé",2025-01-04 11:44:00+01:00,2025-01-04 11:44:00+01:00,53.0,2,saturday,False
"Martigny -> Champex, télé",2025-01-04 13:52:00+01:00,2025-01-04 13:52:00+01:00,61.0,2,saturday,False
"Martigny -> Champex, télé",2025-01-04 12:51:00+01:00,2025-01-04 12:51:00+01:00,61.0,2,saturday,True
"Martigny -> Champex, télé",2025-01-04 13:51:00+01:00,2025-01-04 13:51:00+01:00,53.0,2,saturday,True
"Martigny -> Champex, télé",2025-01-05 08:08:00+01:00,2025-01-05 08:08:00+01:00,51.0,2,sunday,False
"Martigny -> Champex, télé",2025-01-05 09:08:00+01:00,2025-01-05 09:08:00+01:00,51.0,2,sunday,False
"Martigny -> Champex, télé",2025-01-05 11:44:00+01:00,2025-01-05 11:44:00+01:00,53.0,2,sunday,False
"Martigny -> Champex, télé",2025-01-05 13:52:00+01:00,2025-01-05 13:52:00+01:00,61.0,2,sunday,False
"Martigny -> Champex, télé",2025-01-05 12:51:00+01:00,2025-01-05 12:51:00+01:00,61.0,2,sunday,True
"Martigny -> Champex, télé",2025-01-05 13:51:00+01:00,2025-01-05 13:51:00+01:00,53.0,2,sunday,True
Martigny -> La Fouly VS,2025-01-06 08:08:00+01:00,2025-01-06 08:08:00+01:00,51.0,2,weekday,False
Martigny -> La Fouly VS,2025-01-06 09:08:00+01:00,2025-01-06 09:08:00+01:00,51.0,2,weekday,False
Martigny -> La Fouly VS,2025-01-06 10:08:00+01:00,2025-01-06 10:08:00+01:00,51.0,2,weekday,False
Martigny -> La Fouly VS,2025-01-06 11:44:00+01:00,2025-01-06 11:44:00+01:00,53.0,2,weekday,False
Martigny -> La Fouly VS,2025-01-04 08:08:00+01:00,2025-01-04 08:08:00+01:00,51.0,2,saturday,False
Martigny -> La Fouly VS,2025-01-04 09:08:00+01:00,2025-01-04 09:08:00+01:00,51.0,2,saturday,False
Martigny -> La Fouly VS,2025-01-04 11:44:00+01:00,2025-01-04 11:44:00+01:00,53.0,2,saturday,False
Martigny -> La Fouly VS,2025-01-04 16:17:00+01:00,2025-01-04 16:17:00+01:00,51.0,2,saturday,True
Martigny -> La Fouly VS,2025-01-05 08:08:00+01:00,2025-01-05 08:08:00+01:00,51.0,2,sunday,False
Martigny -> La Fouly VS,2025-01-05 09:08:00+01:00,2025-01-05 09:08:00+01:00,51.0,2,sunday,False
Martigny -> La Fouly VS,2025-01-05 11:44:00+01:00,2025-01-05 11:44:00+01:00,53.0,2,sunday,False
Martigny -> La Fouly VS,2025-01-05 16:17:00+01:00,2025-01-05 16:17:00+01:00,51.0,2,sunday,True
Martigny -> Les Marécottes,2025-01-06 08:34:00+01:00,2025-01-06 08:34:00+01:00,20.0,0,weekday,False
Martigny -> Les Marécottes,2025-01-06 09:34:00+01:00,2025-01-06 09:34:00+01:00,20.0,0,weekday,False
Martigny -> Les Marécottes,2025-01-06 10:34:00+01:00,2025-01-06 10:34:00+01:00,20.0,0,weekday,False
Martigny -> Les Marécottes,2025-01-06 11:34:00+01:00,2025-01-06 11:34:00+01:00,20.0,0,weekday,False
Martigny -> Les Marécottes,2025-01-06 12:34:00+01:00,2025-01-06 12:34:00+01:00,20.0,0,weekday,False
Martigny -> Les Marécottes,2025-01-06 13:34:00+01:00,2025-01-06 13:34:00+01:00,20.0,0,weekday,False
Martigny -> Les Marécottes,2025-01-06 11:14:00+01:00,2025-01-06 11:14:00+01:00,20.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-06 12:14:00+01:00,2025-01-06 12:14:00+01:00,20.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-06 13:14:00+01:00,2025-01-06 13:14:00+01:00,20.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-06 14:14:00+01:00,2025-01-06 14:14:00+01:00,20.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-06 15:14:00+01:00,2025-01-06 15:14:00+01:00,20.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-06 16:14:00+01:00,2025-01-06 16:14:00+01:00,20.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-06 16:56:00+01:00,2025-01-06 16:56:00+01:00,22.0,0,weekday,True
Martigny -> Les Marécottes,2025-01-04 08:34:00+01:00,2025-01-04 08:34:00+01:00,20.0,0,saturday,False
Martigny -> Les Marécottes,2025-01-04 09:34:00+01:00,2025-01-04 09:34:00+01:00,20.0,0,saturday,False
Martigny -> Les Marécottes,2025-01-04 10:34:00+01:00,2025-01-04 10:34:00+01:00,20.0,0,saturday,False
Martigny -> Les Marécottes,2025-01-04 11:34:00+01:00,2025-01-04 11:34:00+01:00,20.0,0,saturday,False
Martigny -> Les Marécottes,2025-01-04 12:34:00+01:00,2025-01-04 12:34:00+01:00,20.0,0,saturday,False
Martigny -> Les Marécottes,2025-01-04 13:34:00+01:00,2025-01-04 13:34:00+01:00,20.0,0,saturday,False
Martigny -> Les Marécottes,2025-01-04 11:14:00+01:00,2025-01-04 11:14:00+01:00,20.0,0,saturday,True
Martigny -> Les Marécottes,2025-01-04 12:14:00+01:00,2025-01-04 12:14:00+01:00,20.0,0,saturday,True
Martigny -> Les Marécottes,2025-01-04 13:14:00+01:00,2025-01-04 13:14:00+01:00,20.0,0,saturday,True
Martigny -> Les Marécottes,2025-01-04 14:14:00+01:00,2025-01-04 14:14:00+01:00,20.0,0,saturday,True
Martigny -> Les Marécottes,2025-01-04 15:14:00+01:00,2025-01-04 15:14:00+01:00,20.0,0,saturday,True
Martigny -> Les Marécottes,2025-01-04 16:14:00+01:00,2025-01-04 16:14:00+01:00,20.0,0,saturday,True
Martigny -> Les Marécottes,2025-01-05 08:34:00+01:00,2025-01-05 08:34:00+01:00,20.0,0,sunday,False
Martigny -> Les Marécottes,2025-01-05 09:34:00+01:00,2025-01-05 09:34:00+01:00,20.0,0,sunday,False
Martigny -> Les Marécottes,2025-01-05 10:34:00+01:00,2025-01-05 10:34:00+01:00,20.0,0,sunday,False
Martigny -> Les Marécottes,2025-01-05 11:34:00+01:00,2025-01-05 11:34:00+01:00,20.0,0,sunday,False
Martigny -> Les Marécottes,2025-01-05 12:34:00+01:00,2025-01-05 12:34:00+01:00,20.0,0,sunday,False
Martigny -> Les Marécottes,2025-01-05 13:34:00+01:00,2025-01-05 13:34:00+01:00,20.0,0,sunday,False
Martigny -> Les Marécottes,2025-01-05 11:14:00+01:00,2025-01-05 11:14:00+01:00,20.0,0,sunday,True
Martigny -> Les Marécottes,2025-01-05 12:14:00+01:00,2025-01-05 12:14:00+01:00,20.0,0,sunday,True
Martigny -> Les Marécottes,2025-01-05 13:14:00+01:00,2025-01-05 13:14:00+01:00,20.0,0,sunday,True
Martigny -> Les Marécottes,2025-01-05 14:14:00+01:00,2025-01-05 14:14:00+01:00,20.0,0,sunday,True
Martigny -> Les Marécottes,2025-01-05 15:14:00+01:00,2025-01-05 15:14:00+01:00,20.0,0,sunday,True
Martigny -> Les Marécottes,2025-01-05 16:14:00+01:00,2025-01-05 16:14:00+01:00,20.0,0,sunday,True
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-06 08:46:00+01:00,2025-01-06 08:46:00+01:00,36.0,0,weekday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-06 10:40:00+01:00,2025-01-06 10:40:00+01:00,35.0,0,weekday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-06 12:16:00+01:00,2025-01-06 12:16:00+01:00,41.0,0,weekday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-06 12:51:00+01:00,2025-01-06 12:51:00+01:00,41.0,0,weekday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-06 11:35:00+01:00,2025-01-06 11:35:00+01:00,41.0,0,weekday,True
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-06 12:10:00+01:00,2025-01-06 12:10:00+01:00,41.0,0,weekday,True
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-04 08:46:00+01:00,2025-01-04 08:46:00+01:00,36.0,0,saturday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-04 09:46:00+01:00,2025-01-04 09:46:00+01:00,36.0,0,saturday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-04 10:51:00+01:00,2025-01-04 10:51:00+01:00,31.0,0,saturday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-04 12:46:00+01:00,2025-01-04 12:46:00+01:00,36.0,0,saturday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-04 12:10:00+01:00,2025-01-04 12:10:00+01:00,36.0,0,saturday,True
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-05 08:46:00+01:00,2025-01-05 08:46:00+01:00,36.0,0,sunday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-05 09:46:00+01:00,2025-01-05 09:46:00+01:00,36.0,0,sunday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-05 10:51:00+01:00,2025-01-05 10:51:00+01:00,31.0,0,sunday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-05 12:46:00+01:00,2025-01-05 12:46:00+01:00,36.0,0,sunday,False
"Riddes, gare -> Ovronnaz, télé/centre sportif",2025-01-05 12:10:00+01:00,2025-01-05 12:10:00+01:00,36.0,0,sunday,True
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 08:50:00+01:00,2025-01-06 08:50:00+01:00,45.0,0,weekday,False
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 09:50:00+01:00,2025-01-06 09:50:00+01:00,45.0,0,weekday,False
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 10:50:00+01:00,2025-01-06 10:50:00+01:00,45.0,0,weekday,False
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 11:50:00+01:00,2025-01-06 11:50:00+01:00,45.0,0,weekday,False
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 12:31:00+01:00,2025-01-06 12:31:00+01:00,46.0,1,weekday,False
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 11:05:00+01:00,2025-01-06 11:05:00+01:00,45.0,0,weekday,True
"Sion, poste/gare -> Crans-Montana, Le Mèrignou",2025-01-06 11:45:00+01:00,2025-01-06 11:45:00+01:00,46.0,1,weekday,True
